AnimalID,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,year,month,neutralized
A700435,Adoption,1,0,0.16666666666666666,2015,4,1.0
A691121,Transfer,1,1,1.0,2014,11,1.0
A701201,Transfer,1,0,1.0,2015,5,1.0
A693745,Adoption,1,1,0.5,2015,1,1.0
A679067,Adoption,0,1,0.25,2014,7,1.0
A707255,Euthanasia,1,1,13.0,2015,7,1.0
A692263,Transfer,0,0,2.0,2014,11,0.0
A708955,Adoption,1,0,0.3333333333333333,2015,8,1.0
A706170,Return_to_owner,1,0,2.0,2015,6,0.0
A706464,Adoption,1,1,1.0,2015,8,1.0
A717613,Transfer,0,1,1.0,2015,12,1.0
A707772,Return_to_owner,1,1,1.0,2015,7,0.0
A687309,Transfer,1,0,0.3333333333333333,2014,9,1.0
A685901,Transfer,0,1,0.3333333333333333,2014,8,0.0
A459845,Return_to_owner,0,1,7.0,2014,5,1.0
A676581,Return_to_owner,1,1,9.0,2014,4,1.0
A712659,Adoption,1,1,2.0,2016,2,1.0
A674617,Transfer,1,0,0.25,2014,3,1.0
A382251,Return_to_owner,1,1,10.0,2014,11,1.0
A711043,Transfer,0,1,3.0,2015,9,1.0
A668869,Return_to_owner,0,0,1.0,2013,12,1.0
A679667,Transfer,1,0,0.08333333333333333,2014,6,1.0
A675517,Adoption,0,1,0.08333333333333333,2014,5,0.0
A682789,Adoption,1,1,2.0,2014,7,1.0
A709554,Adoption,1,0,2.0,2015,8,1.0
A679578,Adoption,1,0,2.0,2014,7,1.0
A711151,Transfer,0,1,0.4166666666666667,2015,9,1.0
A694396,Transfer,1,0,0.5833333333333334,2015,1,1.0
A676216,Adoption,1,0,0.16666666666666666,2014,4,1.0
A671590,Adoption,1,0,0.6666666666666666,2014,2,1.0
A630325,Adoption,1,1,5.0,2014,11,1.0
A665215,Return_to_owner,1,1,0.5,2013,10,0.0
A718390,Transfer,0,1,1.0,2016,1,1.0
A693970,Return_to_owner,1,1,0.038461538461538464,2014,12,0.0
A668336,Transfer,1,1,0.08333333333333333,2013,12,0.0
A668173,Transfer,1,1,1.0,2013,12,1.0
A688060,Adoption,1,0,4.0,2014,9,1.0
A687774,Adoption,0,1,1.0,2015,9,1.0
A669068,Adoption,1,1,0.25,2013,12,1.0
A709365,Adoption,0,0,0.16666666666666666,2015,9,1.0
A685769,Transfer,1,1,0.25,2014,8,0.0
A690202,Return_to_owner,1,1,6.0,2014,10,1.0
A699719,Return_to_owner,1,0,0.4166666666666667,2015,7,1.0
A675032,Adoption,1,1,0.16666666666666666,2014,3,1.0
A666080,Return_to_owner,1,1,8.0,2013,11,1.0
A702272,Adoption,1,1,1.0,2015,5,1.0
A721108,Return_to_owner,1,0,1.0,2016,2,1.0
A707454,Adoption,0,0,0.25,2015,7,1.0
A701418,Adoption,1,1,2.0,2015,11,1.0
A700458,Transfer,0,1,0.038461538461538464,2015,4,0.0
A675903,Adoption,1,1,1.0,2014,7,1.0
A708711,Transfer,0,1,0.038461538461538464,2015,7,0.0
A709916,Adoption,0,0,0.5833333333333334,2015,9,1.0
A669870,Adoption,1,1,0.16666666666666666,2014,1,1.0
A686215,Transfer,0,1,0.16666666666666666,2014,10,1.0
A709864,Transfer,1,1,1.0,2015,8,1.0
A670495,Adoption,1,0,2.0,2014,3,1.0
A670407,Adoption,1,0,3.0,2014,4,1.0
A687582,Adoption,1,1,0.6666666666666666,2014,12,1.0
A680895,Return_to_owner,1,0,5.0,2014,6,1.0
A686530,Adoption,1,0,1.0,2014,9,1.0
A668056,Transfer,1,0,1.0,2013,12,1.0
A663802,Adoption,1,0,1.0,2013,10,1.0
A699917,Adoption,1,1,0.16666666666666666,2015,4,1.0
A668214,Adoption,1,0,1.0,2013,12,1.0
A686887,Adoption,0,1,0.25,2014,10,1.0
A682595,Return_to_owner,1,1,7.0,2014,6,1.0
A719421,Transfer,0,1,1.0,2016,1,1.0
A706131,Adoption,1,0,2.0,2015,7,1.0
A515661,Return_to_owner,1,1,9.0,2015,4,1.0
A706377,Transfer,1,1,5.0,2015,7,1.0
A704741,Adoption,1,1,1.0,2015,7,1.0
A709628,Transfer,0,0,1.0,2015,8,
A677170,Return_to_owner,1,0,2.0,2014,4,1.0
A714566,Adoption,1,1,1.0,2015,10,1.0
A672897,Transfer,1,1,0.3333333333333333,2014,2,0.0
A676925,Adoption,1,1,0.16666666666666666,2014,4,1.0
A704774,Adoption,0,0,0.25,2015,8,1.0
A663863,Adoption,1,1,1.0,2014,2,1.0
A674109,Adoption,1,1,0.25,2014,4,1.0
A705215,Transfer,0,0,0.057692307692307696,2015,6,
A668721,Transfer,1,0,8.0,2013,12,0.0
A667576,Transfer,0,1,0.16666666666666666,2013,12,0.0
A704444,Transfer,1,0,0.07692307692307693,2015,6,0.0
A703477,Euthanasia,0,0,0.08333333333333333,2015,5,0.0
A719767,Adoption,1,1,1.0,2016,2,1.0
A704318,Transfer,0,0,0.057692307692307696,2015,6,0.0
A675164,Return_to_owner,1,0,8.0,2015,9,1.0
A716706,Transfer,1,0,0.16666666666666666,2015,12,0.0
A677766,Adoption,1,0,1.0,2014,5,1.0
A708011,Transfer,0,0,0.00821917808219178,2015,7,0.0
A666685,Return_to_owner,1,0,0.25,2013,11,0.0
A614684,Adoption,0,1,10.0,2013,11,1.0
A669485,Euthanasia,1,0,2.0,2013,12,0.0
A713851,Adoption,0,0,0.16666666666666666,2015,10,1.0
A699092,Euthanasia,0,0,5.0,2015,3,1.0
A667337,Transfer,0,1,0.16666666666666666,2013,12,1.0
A678356,Transfer,1,1,0.16666666666666666,2014,5,0.0
A694452,Transfer,0,1,0.057692307692307696,2014,12,0.0
A714668,Return_to_owner,1,1,10.0,2015,10,1.0
A714218,Adoption,0,1,0.16666666666666666,2015,12,1.0
A685008,Adoption,1,0,0.4166666666666667,2014,8,1.0
A706580,Adoption,1,1,4.0,2015,8,1.0
A698387,Adoption,1,1,1.0,2015,3,1.0
A666443,Transfer,1,1,2.0,2013,11,1.0
A695770,Adoption,0,1,0.16666666666666666,2015,1,1.0
A678746,Transfer,1,0,2.0,2014,5,0.0
A667230,Adoption,1,0,0.16666666666666666,2013,12,1.0
A704799,Transfer,0,1,0.057692307692307696,2015,6,0.0
A712059,Euthanasia,1,0,3.0,2015,10,1.0
A707827,Adoption,0,0,0.16666666666666666,2015,7,1.0
A683772,Adoption,0,1,0.08333333333333333,2014,7,1.0
A700334,Adoption,1,0,1.0,2015,5,1.0
A392615,Return_to_owner,1,0,10.0,2015,7,1.0
A675885,Adoption,1,1,0.16666666666666666,2014,5,1.0
A515112,Return_to_owner,1,0,8.0,2014,4,1.0
A713283,Adoption,1,1,2.0,2015,10,1.0
A710703,Transfer,1,1,1.0,2015,9,1.0
A683742,Transfer,0,0,0.019230769230769232,2014,7,
A696532,Adoption,1,0,0.6666666666666666,2015,2,1.0
A718467,Return_to_owner,1,0,3.0,2016,1,1.0
A673384,Return_to_owner,1,0,12.0,2014,3,1.0
A705076,Transfer,0,1,3.0,2015,6,0.0
A719987,Transfer,0,0,2.0,2016,2,0.0
A695639,Return_to_owner,1,1,2.0,2015,1,1.0
A701961,Adoption,1,1,0.16666666666666666,2015,5,1.0
A665065,Transfer,0,0,0.019230769230769232,2013,10,
A705937,Adoption,1,0,0.08333333333333333,2015,6,1.0
A669102,Adoption,1,0,4.0,2013,12,1.0
A716167,Adoption,0,1,0.16666666666666666,2015,11,1.0
A698635,Euthanasia,0,1,0.5,2015,3,0.0
A702268,Transfer,0,0,1.0,2015,5,
A713829,Adoption,0,0,0.25,2015,12,0.0
A703246,Adoption,0,1,0.16666666666666666,2015,5,0.0
A695939,Return_to_owner,1,1,0.75,2015,7,1.0
A666357,Transfer,0,0,3.0,2013,11,1.0
A708432,Transfer,0,1,0.08333333333333333,2015,9,0.0
A688995,Transfer,0,1,0.4166666666666667,2014,9,0.0
A681284,Transfer,1,1,0.25,2014,6,1.0
A683882,Adoption,1,0,7.0,2014,8,1.0
A696928,Transfer,0,0,2.0,2015,7,1.0
A716083,Return_to_owner,1,0,0.75,2015,11,0.0
A712368,Adoption,0,0,0.16666666666666666,2015,10,1.0
A673590,Return_to_owner,1,1,1.0,2014,3,1.0
A687720,Adoption,1,1,0.4166666666666667,2014,9,1.0
A520040,Return_to_owner,1,1,6.0,2014,7,1.0
A692621,Transfer,1,0,0.08333333333333333,2014,11,0.0
A687614,Adoption,1,1,3.0,2014,9,1.0
A691430,Transfer,0,0,0.3333333333333333,2014,11,0.0
A500361,Adoption,1,1,9.0,2014,8,1.0
A664848,Adoption,1,1,6.0,2014,3,1.0
A715309,Adoption,1,1,2.0,2016,1,1.0
A688101,Transfer,0,0,0.038461538461538464,2014,9,
A674665,Return_to_owner,0,0,3.0,2014,3,1.0
A684374,Transfer,1,1,0.3333333333333333,2014,7,0.0
A669133,Euthanasia,1,0,4.0,2014,3,1.0
A671230,Adoption,1,1,0.16666666666666666,2014,1,1.0
A685270,Transfer,1,1,0.08333333333333333,2014,8,0.0
A665438,Adoption,1,1,2.0,2013,10,1.0
A688551,Adoption,0,0,0.3333333333333333,2014,12,0.0
A719336,Adoption,1,0,1.0,2016,1,1.0
A707441,Transfer,1,1,1.0,2015,7,1.0
A688736,Transfer,0,1,0.5,2015,1,1.0
A683127,Transfer,0,1,0.25,2014,7,0.0
A675604,Return_to_owner,1,0,2.0,2014,4,1.0
A676912,Euthanasia,0,1,1.0,2014,4,0.0
A713266,Transfer,0,1,5.0,2015,10,1.0
A688687,Transfer,0,1,0.25,2014,9,0.0
A689135,Adoption,0,1,0.16666666666666666,2014,10,1.0
A715100,Adoption,1,0,1.0,2015,11,0.0
A700506,Transfer,1,1,6.0,2015,4,1.0
A711280,Transfer,1,1,0.08333333333333333,2015,9,0.0
A669458,Adoption,1,1,0.16666666666666666,2013,12,0.0
A711316,Adoption,0,1,2.0,2015,9,1.0
A682722,Return_to_owner,1,1,1.0,2014,7,1.0
A683098,Transfer,0,0,10.0,2014,8,1.0
A683254,Transfer,0,0,0.057692307692307696,2014,7,0.0
A626847,Adoption,1,1,2.0,2014,10,1.0
A668695,Transfer,1,1,3.0,2014,1,1.0
A715460,Transfer,0,0,1.0,2015,12,1.0
A687951,Transfer,1,1,10.0,2014,11,1.0
A685739,Adoption,1,1,1.0,2014,11,1.0
A695279,Transfer,1,1,1.0,2015,1,1.0
A711482,Adoption,0,0,0.3333333333333333,2015,12,1.0
A646538,Adoption,1,1,2.0,2014,4,1.0
A430671,Euthanasia,1,1,8.0,2014,5,1.0
A669045,Transfer,1,1,0.5833333333333334,2013,12,0.0
A699268,Adoption,1,1,4.0,2015,8,1.0
A712592,Transfer,0,0,0.005479452054794521,2015,9,0.0
A678320,Adoption,1,1,1.0,2014,5,1.0
A705469,Transfer,0,0,0.057692307692307696,2015,6,
A691774,Adoption,0,1,12.0,2014,12,1.0
A709676,Adoption,1,0,1.0,2015,8,1.0
A686155,Adoption,1,0,0.5,2014,8,1.0
A676714,Adoption,1,1,1.0,2014,4,1.0
A693292,Adoption,1,1,0.16666666666666666,2014,12,1.0
A719261,Transfer,1,1,0.16666666666666666,2016,1,0.0
A720352,Return_to_owner,1,1,6.0,2016,2,1.0
A670551,Return_to_owner,1,0,0.75,2014,1,1.0
A609629,Return_to_owner,1,0,11.0,2015,3,0.0
A717496,Adoption,1,0,3.0,2015,12,1.0
A716259,Adoption,1,1,0.4166666666666667,2015,11,1.0
A682428,Transfer,0,1,0.16666666666666666,2014,7,1.0
A694061,Return_to_owner,0,0,1.0,2014,12,1.0
A694681,Adoption,0,1,0.16666666666666666,2015,1,1.0
A687769,Adoption,0,1,0.16666666666666666,2014,11,1.0
A671150,Adoption,1,0,1.0,2014,1,1.0
A593205,Adoption,1,0,6.0,2014,4,1.0
A692533,Transfer,1,1,1.0,2014,12,1.0
A677625,Adoption,0,0,0.16666666666666666,2014,5,1.0
A668896,Return_to_owner,0,1,1.0,2013,12,1.0
A670319,Return_to_owner,1,0,3.0,2014,1,1.0
A688941,Transfer,0,0,0.3333333333333333,2014,9,0.0
A690002,Euthanasia,0,0,8.0,2014,10,0.0
A701538,Transfer,1,1,3.0,2015,5,1.0
A672982,Euthanasia,1,0,3.0,2014,3,1.0
A696502,Euthanasia,1,0,4.0,2015,2,0.0
A689464,Adoption,0,0,5.0,2014,10,1.0
A704402,Adoption,0,1,0.16666666666666666,2015,7,0.0
A680762,Adoption,0,0,0.16666666666666666,2014,7,1.0
A690963,Transfer,1,0,0.16666666666666666,2014,11,1.0
A699387,Euthanasia,0,1,14.0,2015,3,0.0
A677886,Adoption,1,1,1.0,2014,5,1.0
A677264,Return_to_owner,1,1,3.0,2014,4,1.0
A702917,Transfer,1,1,1.0,2015,5,1.0
A676597,Transfer,0,0,0.6666666666666666,2014,4,
A683874,Transfer,0,1,0.07692307692307693,2014,7,0.0
A703192,Adoption,0,1,0.16666666666666666,2015,7,1.0
A636638,Euthanasia,1,1,6.0,2014,8,1.0
A665906,Adoption,0,1,1.0,2013,11,1.0
A694439,Return_to_owner,1,0,2.0,2015,1,1.0
A718232,Transfer,0,0,1.0,2015,12,1.0
A702053,Return_to_owner,0,0,4.0,2015,5,1.0
A664286,Adoption,1,1,2.0,2013,10,1.0
A679129,Adoption,0,0,0.16666666666666666,2014,7,1.0
A717232,Transfer,1,0,3.0,2016,1,1.0
A670988,Transfer,0,0,2.0,2014,1,0.0
A685528,Return_to_owner,1,1,3.0,2015,8,1.0
A662736,Transfer,0,1,1.0,2014,4,1.0
A642671,Return_to_owner,0,1,2.0,2013,11,1.0
A287017,Return_to_owner,1,1,14.0,2015,8,1.0
A664573,Adoption,0,1,0.25,2013,10,1.0
A680192,Adoption,0,1,1.0,2014,8,1.0
A694923,Euthanasia,1,0,10.0,2015,1,0.0
A718635,Transfer,1,0,0.5,2016,1,1.0
A668005,Adoption,1,0,0.3333333333333333,2013,11,1.0
A624844,Return_to_owner,1,0,2.0,2014,6,1.0
A701941,Return_to_owner,1,0,4.0,2015,5,1.0
A698604,Transfer,0,1,5.0,2015,4,1.0
A693820,Euthanasia,1,1,1.0,2014,12,0.0
A664605,Return_to_owner,1,1,3.0,2013,10,1.0
A682191,Transfer,0,0,0.07692307692307693,2014,6,0.0
A658891,Transfer,0,0,1.0,2015,3,1.0
A505682,Return_to_owner,1,0,5.0,2014,1,1.0
A706397,Adoption,0,1,0.08333333333333333,2015,7,1.0
A683301,Transfer,1,0,7.0,2014,7,1.0
A666488,Return_to_owner,1,1,9.0,2013,11,1.0
A699101,Return_to_owner,1,0,1.0,2015,3,1.0
A666047,Return_to_owner,1,0,2.0,2013,10,1.0
A713587,Adoption,1,1,10.0,2015,11,1.0
A684256,Adoption,0,1,0.16666666666666666,2014,7,1.0
A680856,Return_to_owner,1,0,2.0,2014,6,1.0
A700312,Adoption,0,0,3.0,2015,5,1.0
A689177,Adoption,1,0,0.08333333333333333,2014,10,1.0
A667075,Adoption,0,0,0.3333333333333333,2013,12,1.0
A706077,Transfer,0,1,2.0,2015,6,0.0
A713813,Transfer,0,1,8.0,2015,10,1.0
A708424,Transfer,1,0,0.25,2015,7,0.0
A699265,Adoption,1,1,2.0,2015,3,1.0
A698574,Euthanasia,0,1,2.0,2015,3,1.0
A688327,Transfer,1,0,4.0,2015,9,1.0
A706800,Adoption,0,0,0.25,2015,7,1.0
A714470,Adoption,1,0,1.0,2015,10,1.0
A435237,Return_to_owner,1,0,9.0,2016,2,1.0
A688215,Transfer,0,0,0.08333333333333333,2014,9,0.0
A482518,Return_to_owner,1,0,7.0,2014,6,1.0
A682885,Transfer,0,1,0.057692307692307696,2014,7,0.0
A685426,Transfer,0,1,0.038461538461538464,2014,8,0.0
A710210,Adoption,1,0,2.0,2015,9,1.0
A662329,Adoption,1,0,2.0,2015,4,1.0
A671539,Transfer,1,1,0.25,2014,2,0.0
A717448,Adoption,1,0,1.0,2015,12,1.0
A673662,Transfer,0,0,2.0,2014,3,
A717076,Adoption,0,1,1.0,2015,12,1.0
A693296,Transfer,0,0,0.5,2014,12,0.0
A485651,Return_to_owner,1,1,6.0,2013,11,1.0
A673729,Transfer,1,1,0.08333333333333333,2014,3,0.0
A693157,Return_to_owner,1,1,2.0,2014,12,1.0
A684283,Return_to_owner,1,0,2.0,2014,7,1.0
A712176,Transfer,1,1,0.4166666666666667,2015,9,1.0
A688365,Return_to_owner,1,1,1.0,2014,9,1.0
A699563,Return_to_owner,1,1,6.0,2015,4,1.0
A554865,Transfer,1,0,6.0,2015,1,1.0
A670416,Return_to_owner,1,0,2.0,2014,1,1.0
A693833,Return_to_owner,1,0,7.0,2014,12,1.0
A698705,Adoption,1,0,2.0,2015,12,1.0
A665251,Transfer,1,1,0.5,2013,10,1.0
A677664,Adoption,1,0,0.16666666666666666,2014,5,0.0
A705886,Adoption,0,1,0.16666666666666666,2015,7,1.0
A693546,Adoption,1,1,1.0,2014,12,1.0
A666184,Adoption,0,0,0.25,2013,11,1.0
A676098,Adoption,1,0,2.0,2014,4,1.0
A686700,Adoption,1,0,0.5833333333333334,2014,8,1.0
A677483,Transfer,0,1,0.07692307692307693,2014,4,0.0
A625400,Return_to_owner,1,0,3.0,2014,4,1.0
A706228,Transfer,1,0,2.0,2015,6,0.0
A552342,Transfer,1,1,4.0,2014,1,1.0
A702982,Transfer,0,0,0.038461538461538464,2015,5,
A664339,Transfer,0,0,0.3333333333333333,2013,12,1.0
A680804,Euthanasia,0,0,7.0,2014,6,0.0
A677815,Transfer,1,0,3.0,2014,5,1.0
A689616,Adoption,0,0,2.0,2014,10,1.0
A708761,Transfer,0,1,0.08333333333333333,2015,8,0.0
A670822,Adoption,1,0,2.0,2014,2,1.0
A690633,Adoption,1,0,1.0,2014,11,1.0
A705411,Transfer,1,0,7.0,2015,6,1.0
A701662,Return_to_owner,1,0,2.0,2015,5,1.0
A705806,Transfer,1,0,0.16666666666666666,2015,6,0.0
A697055,Adoption,1,1,3.0,2015,2,1.0
A683576,Transfer,1,1,3.0,2014,7,0.0
A689382,Adoption,1,1,0.5833333333333334,2014,10,1.0
A687296,Euthanasia,1,1,4.0,2014,9,0.0
A711491,Transfer,1,0,0.08333333333333333,2015,9,0.0
A664177,Transfer,1,0,0.4166666666666667,2013,10,0.0
A682224,Return_to_owner,1,1,8.0,2014,6,1.0
A666680,Transfer,0,0,0.8333333333333334,2013,11,
A687183,Adoption,0,0,0.16666666666666666,2014,9,1.0
A704847,Transfer,0,0,3.0,2015,6,0.0
A671188,Adoption,1,1,0.08333333333333333,2014,2,1.0
A675670,Adoption,1,0,0.6666666666666666,2014,4,1.0
A665281,Euthanasia,1,0,2.0,2013,10,1.0
A709629,Adoption,1,0,2.0,2015,8,1.0
A673265,Transfer,0,0,1.0,2014,2,
A712585,Adoption,0,1,0.25,2016,1,1.0
A696858,Euthanasia,1,1,0.3333333333333333,2015,2,0.0
A715901,Transfer,0,0,2.0,2015,12,1.0
A699738,Return_to_owner,0,0,6.0,2015,4,1.0
A664887,Adoption,0,1,0.25,2013,11,1.0
A685464,Return_to_owner,1,0,9.0,2014,8,1.0
A690615,Return_to_owner,1,1,13.0,2014,10,0.0
A663977,Transfer,0,1,0.16666666666666666,2013,10,0.0
A680439,Transfer,0,0,0.00821917808219178,2014,6,
A674445,Adoption,1,0,1.0,2014,7,1.0
A700299,Transfer,0,1,0.005479452054794521,2015,4,0.0
A676907,Transfer,1,1,2.0,2014,6,1.0
A672437,Return_to_owner,1,1,0.3333333333333333,2014,4,1.0
A678577,Return_to_owner,1,1,5.0,2014,5,1.0
A717863,Transfer,1,0,3.0,2015,12,0.0
A673497,Euthanasia,0,0,1.0,2014,2,0.0
A693189,Adoption,0,0,0.25,2014,12,1.0
A678259,Transfer,0,1,0.057692307692307696,2014,5,0.0
A695071,Transfer,1,0,3.0,2015,1,1.0
A681439,Transfer,0,0,2.0,2014,6,0.0
A685961,Transfer,0,0,0.01643835616438356,2014,8,0.0
A684302,Adoption,1,0,0.16666666666666666,2014,7,1.0
A681983,Transfer,0,1,8.0,2014,6,1.0
A688241,Transfer,1,0,1.0,2014,9,0.0
A679630,Died,1,1,0.8333333333333334,2014,5,1.0
A682211,Adoption,1,1,0.5,2014,6,1.0
A693725,Transfer,1,0,3.0,2014,12,0.0
A677330,Transfer,1,1,2.0,2014,8,1.0
A710019,Transfer,0,0,0.3333333333333333,2015,8,0.0
A674343,Transfer,1,1,3.0,2014,3,1.0
A713384,Transfer,0,1,2.0,2015,10,0.0
A669308,Euthanasia,1,1,0.16666666666666666,2013,12,0.0
A708471,Adoption,0,0,0.25,2015,8,1.0
A673202,Transfer,0,0,0.5,2014,2,
A714168,Euthanasia,1,0,0.5,2015,10,0.0
A686879,Transfer,0,1,0.010958904109589041,2014,8,0.0
A699802,Adoption,0,0,0.16666666666666666,2015,4,1.0
A719539,Transfer,0,1,0.019230769230769232,2016,1,0.0
A684811,Return_to_owner,1,0,9.0,2015,11,1.0
A685585,Transfer,1,1,0.6666666666666666,2014,8,1.0
A686704,Adoption,1,1,5.0,2014,8,1.0
A710887,Adoption,0,0,0.16666666666666666,2015,10,1.0
A700980,Transfer,1,1,0.16666666666666666,2015,4,1.0
A710086,Transfer,1,0,2.0,2015,8,1.0
A682221,Adoption,1,0,6.0,2014,8,1.0
A705128,Transfer,1,1,2.0,2015,8,1.0
A648168,Adoption,1,0,9.0,2016,2,1.0
A679699,Adoption,1,0,3.0,2014,6,1.0
A718487,Adoption,1,0,1.0,2016,1,1.0
A713798,Adoption,0,0,10.0,2015,10,1.0
A680238,Transfer,1,0,9.0,2014,6,1.0
A708721,Adoption,0,1,0.16666666666666666,2015,9,1.0
A694306,Return_to_owner,1,0,7.0,2014,12,1.0
A688410,Transfer,0,1,0.038461538461538464,2014,9,0.0
A696047,Adoption,1,1,1.0,2016,1,1.0
A681865,Return_to_owner,1,0,2.0,2014,6,1.0
A716700,Transfer,0,1,2.0,2015,12,1.0
A679377,Adoption,0,0,1.0,2014,6,1.0
A716794,Transfer,1,0,0.0027397260273972603,2015,11,
A682741,Transfer,0,1,2.0,2014,7,1.0
A678931,Adoption,1,0,3.0,2014,5,1.0
A703553,Adoption,1,1,3.0,2015,7,1.0
A706096,Transfer,0,1,0.16666666666666666,2015,6,0.0
A666621,Adoption,0,0,0.16666666666666666,2013,11,1.0
A718606,Return_to_owner,1,1,2.0,2016,1,1.0
A702349,Adoption,1,0,0.3333333333333333,2015,5,1.0
A687551,Transfer,0,0,0.07692307692307693,2014,9,0.0
A694741,Adoption,0,1,10.0,2015,1,1.0
A711254,Adoption,0,1,0.16666666666666666,2015,9,1.0
A717707,Transfer,0,0,0.75,2015,12,1.0
A663909,Transfer,1,0,1.0,2013,10,1.0
A705323,Adoption,0,1,0.16666666666666666,2015,6,0.0
A719503,Return_to_owner,1,0,9.0,2016,1,0.0
A700950,Adoption,0,0,8.0,2015,5,1.0
A696997,Transfer,0,0,0.3333333333333333,2015,2,
A667020,Transfer,0,0,0.5,2014,3,0.0
A684001,Transfer,0,1,1.0,2014,7,0.0
A679484,Transfer,1,1,0.16666666666666666,2014,5,0.0
A705202,Transfer,1,0,2.0,2015,6,1.0
A666040,Transfer,1,1,0.07692307692307693,2013,10,0.0
A675519,Adoption,0,0,4.0,2014,4,1.0
A690052,Transfer,0,0,3.0,2014,10,1.0
A719516,Adoption,0,0,1.0,2016,2,1.0
A605223,Adoption,1,1,3.0,2014,8,1.0
A704784,Transfer,0,1,0.08333333333333333,2015,6,0.0
A693589,Transfer,0,1,2.0,2014,12,0.0
A707106,Transfer,0,1,2.0,2015,7,1.0
A699700,Adoption,1,1,0.5833333333333334,2015,4,1.0
A700636,Adoption,1,1,2.0,2015,5,1.0
A698145,Adoption,0,0,0.8333333333333334,2015,3,1.0
A673043,Transfer,0,0,1.0,2014,2,0.0
A691978,Transfer,0,0,0.4166666666666667,2014,12,1.0
A715366,Return_to_owner,1,1,1.0,2015,12,1.0
A694213,Transfer,0,1,4.0,2014,12,1.0
A683648,Adoption,1,1,0.16666666666666666,2014,7,1.0
A708754,Transfer,0,0,3.0,2015,8,1.0
A686926,Euthanasia,0,1,13.0,2014,9,0.0
A710087,Adoption,1,1,0.16666666666666666,2015,8,1.0
A672064,Adoption,1,1,1.0,2014,2,1.0
A691956,Return_to_owner,1,1,11.0,2014,11,1.0
A703903,Adoption,0,0,0.16666666666666666,2015,7,1.0
A699102,Return_to_owner,1,0,1.0,2015,3,1.0
A668270,Adoption,0,0,0.16666666666666666,2013,12,1.0
A678771,Transfer,0,0,0.0027397260273972603,2014,5,
A465501,Adoption,1,1,6.0,2013,10,1.0
A718259,Died,1,0,1.0,2015,12,0.0
A687072,Adoption,0,1,0.16666666666666666,2014,10,1.0
A708525,Transfer,0,0,0.07692307692307693,2015,7,
A711366,Return_to_owner,1,1,0.5,2015,9,1.0
A697119,Adoption,1,0,2.0,2015,3,1.0
A680992,Transfer,0,1,0.00821917808219178,2014,6,0.0
A674622,Transfer,1,0,0.25,2014,3,0.0
A688027,Adoption,1,1,0.16666666666666666,2014,9,1.0
A695947,Adoption,1,1,0.8333333333333334,2015,2,1.0
A682397,Adoption,0,0,0.16666666666666666,2014,8,1.0
A706060,Adoption,0,0,0.16666666666666666,2015,7,0.0
A684565,Transfer,0,1,0.038461538461538464,2014,7,0.0
A710170,Adoption,0,0,0.3333333333333333,2015,12,1.0
A717705,Return_to_owner,1,0,3.0,2015,12,1.0
A706576,Adoption,1,1,2.0,2015,7,1.0
A691748,Adoption,1,1,0.16666666666666666,2014,11,1.0
A641795,Adoption,1,1,6.0,2015,6,1.0
A667879,Return_to_owner,1,0,4.0,2013,11,0.0
A689767,Transfer,0,0,0.057692307692307696,2014,10,0.0
A607663,Adoption,1,0,7.0,2016,1,1.0
A700909,Transfer,0,0,0.005479452054794521,2015,4,0.0
A691821,Adoption,1,0,2.0,2014,11,1.0
A705553,Transfer,1,0,0.07692307692307693,2015,6,
A694387,Adoption,1,0,0.5833333333333334,2014,12,1.0
A690195,Transfer,1,1,0.08333333333333333,2014,10,0.0
A641471,Return_to_owner,1,0,6.0,2015,10,1.0
A679934,Adoption,0,0,0.16666666666666666,2014,6,1.0
A573162,Return_to_owner,1,1,13.0,2014,11,1.0
A664235,Transfer,0,0,0.019230769230769232,2013,10,
A677076,Adoption,0,1,0.25,2014,4,1.0
A672990,Transfer,0,1,0.057692307692307696,2014,2,0.0
A703055,Transfer,0,0,1.0,2015,5,1.0
A703347,Adoption,1,1,2.0,2015,6,1.0
A684328,Return_to_owner,1,0,2.0,2014,7,1.0
A714874,Transfer,1,0,2.0,2015,12,1.0
A682733,Transfer,0,0,0.16666666666666666,2014,7,0.0
A709407,Adoption,1,1,2.0,2015,12,1.0
A719216,Transfer,1,0,5.0,2016,1,0.0
A704257,Adoption,1,1,1.0,2015,6,0.0
A565312,Euthanasia,1,1,5.0,2014,3,1.0
A701833,Transfer,0,1,0.07692307692307693,2015,5,0.0
A687172,Transfer,0,0,0.057692307692307696,2014,9,0.0
A707299,Adoption,1,0,3.0,2015,7,1.0
A505412,Adoption,0,1,8.0,2013,10,1.0
A684986,Adoption,0,0,2.0,2014,8,1.0
A701510,Adoption,0,1,0.08333333333333333,2015,6,0.0
A696516,Adoption,1,0,1.0,2015,2,1.0
A701110,Euthanasia,1,1,3.0,2015,4,1.0
A678471,Transfer,0,0,0.5833333333333334,2014,5,0.0
A701800,Transfer,0,1,0.08333333333333333,2015,5,0.0
A586049,Return_to_owner,1,0,4.0,2015,5,1.0
A694395,Adoption,1,1,0.5833333333333334,2015,1,1.0
A713652,Transfer,0,0,0.5833333333333334,2015,10,0.0
A697263,Transfer,1,1,0.8333333333333334,2015,10,1.0
A688056,Adoption,1,0,0.16666666666666666,2014,9,1.0
