AnimalID,Name,DateTime,OutcomeType,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color,year,month,neutralized,ColorMix,BreedMix
A664264,Mason,2013-10-14 12:25:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2013,10,True,False,False
A700184,Loretta,2015-04-15 13:36:00,Transfer,Dog,Female,2.0,Harrier,Tricolor,2015,4,True,False,False
A718619,Marylyn,2016-01-04 11:47:00,Return_to_owner,Dog,Female,4.0,Chihuahua Shorthair,Yellow,2016,1,True,False,False
A710078,,2015-08-18 09:00:00,Transfer,Cat,Female,0.3333333333333333,Domestic Shorthair,Black,2015,8,False,True,False
A669909,,2014-02-10 17:17:00,Transfer,Dog,Female,0.08333333333333333,Pit Bull,White,2014,2,False,True,False
A690407,Jaws,2014-10-22 18:00:00,Return_to_owner,Dog,Male,0.16666666666666666,Pit Bull,Brown Brindle,2014,10,True,True,False
A690103,Kinki,2014-10-20 17:36:00,Adoption,Cat,Female,1.0,Domestic Shorthair,Tortie,2014,10,True,False,False
A687357,Chance,2014-09-07 19:24:00,Adoption,Dog,Male,0.8333333333333334,Labrador Retriever,Chocolate,2014,9,True,True,False
A669149,Hercules,2013-12-18 17:36:00,Return_to_owner,Cat,Male,11.0,Siamese,Lynx Point,2013,12,True,True,False
A707062,Hercules,2015-07-17 14:55:00,Adoption,Dog,Male,1.0,Australian Cattle Dog,Red Merle,2015,7,True,False,False
A697161,Bandit,2015-05-22 15:26:00,Adoption,Dog,Male,0.25,Great Pyrenees,Sable,2015,5,False,True,False
A717116,Lucky,2016-01-16 11:57:00,Return_to_owner,Dog,Male,2.0,German Shepherd,Tan,2016,1,True,False,False
A706932,Kahleesi,2015-07-06 11:28:00,Return_to_owner,Cat,Female,0.75,Domestic Shorthair,Tortie,2015,7,True,False,False
A669860,Pepper,2014-01-01 18:29:00,Return_to_owner,Cat,Female,1.0,Domestic Shorthair,Black,2014,1,True,True,False
A661919,Micro,2013-11-13 10:37:00,Adoption,Cat,Male,0.25,Siamese,Lynx Point,2013,11,True,False,False
A704167,Louisa,2015-07-07 19:07:00,Adoption,Cat,Female,0.16666666666666666,Snowshoe,Calico Point,2015,7,True,False,False
A662755,Ranger,2013-10-27 11:26:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Brown Tabby,2013,10,True,False,False
A677574,Tuna,2014-07-13 07:59:00,Adoption,Cat,Female,0.25,Domestic Shorthair,Calico,2014,7,True,False,False
A688955,Willow,2014-09-28 17:35:00,Return_to_owner,Dog,Female,1.0,Labrador Retriever,Red,2014,9,True,True,False
A705498,,2015-06-18 13:44:00,Transfer,Cat,,0.019230769230769232,Domestic Shorthair,White,2015,6,,True,False
A695275,Mars,2015-01-29 16:11:00,Transfer,Dog,Female,1.0,Queensland Heeler,Blue Tick,2015,1,False,True,False
A689469,,2014-10-05 09:00:00,Transfer,Cat,Male,1.0,Domestic Shorthair,Black,2014,10,False,False,False
A702909,,2015-05-19 15:38:00,Transfer,Cat,Male,0.07692307692307693,Domestic Shorthair,Blue Tabby,2015,5,False,False,False
A719488,,2016-01-24 15:30:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Blue Tabby,2016,1,True,False,False
A677903,Leon,2014-06-29 17:00:00,Adoption,Cat,Male,3.0,Domestic Shorthair,Blue Tabby,2014,6,True,False,False
A704067,Pancho,2015-06-07 18:03:00,Return_to_owner,Dog,Male,2.0,Miniature Schnauzer,Gray,2015,6,True,True,False
A676635,,2014-04-21 09:54:00,Adoption,Cat,Male,0.3333333333333333,Domestic Shorthair,Brown Tabby,2014,4,True,False,False
A682980,,2014-07-08 09:00:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Black,2014,7,False,False,False
A705793,Luis,2015-06-30 12:49:00,Died,Cat,Male,0.057692307692307696,Domestic Shorthair,Brown Tabby,2015,6,False,True,False
A700210,,2015-04-16 11:22:00,Adoption,Dog,Male,3.0,Australian Terrier,Brown,2015,4,True,False,False
A666664,Beau,2013-11-22 17:33:00,Transfer,Dog,Male,8.0,Chihuahua Shorthair,Red,2013,11,False,True,False
A693904,Caid,2014-12-18 18:36:00,Return_to_owner,Dog,Male,2.0,Labrador Retriever,Black,2014,12,True,False,False
A678812,,2014-05-13 13:23:00,Transfer,Cat,Female,0.010958904109589041,Domestic Shorthair,Tortie,2014,5,False,False,False
A702650,Beauty,2015-07-18 20:16:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Black,2015,7,True,False,False
A712245,,2015-09-21 15:57:00,Transfer,Cat,Male,0.08333333333333333,Domestic Shorthair,Brown Tabby,2015,9,False,False,False
A508027,Sasha,2016-02-03 15:34:00,Euthanasia,Dog,Female,9.0,Rottweiler,Black,2016,2,False,False,False
A701217,Manchas,2015-04-28 18:31:00,Return_to_owner,Dog,Female,0.8333333333333334,Australian Cattle Dog,Blue Tick,2015,4,True,False,False
A680139,,2014-05-31 11:21:00,Transfer,Dog,Male,0.005479452054794521,Labrador Retriever,Brown,2014,5,False,True,False
A644510,Sun,2014-09-11 12:17:00,Return_to_owner,Dog,Female,5.0,Chinese Sharpei,Tan,2014,9,True,False,False
A665923,Willow,2013-11-04 15:00:00,Return_to_owner,Dog,Female,1.0,German Shepherd,Red,2013,11,True,False,False
A710189,Bear,2015-11-13 13:15:00,Return_to_owner,Dog,Male,4.0,American Bulldog,Black,2015,11,True,True,False
A663911,Brian,2013-10-15 13:13:00,Transfer,Cat,Male,1.0,Domestic Shorthair,Blue,2013,10,False,False,False
A710607,Cha Cha,2015-10-11 14:22:00,Adoption,Cat,Female,0.16666666666666666,Domestic Medium Hair,Blue,2015,10,True,False,False
A676997,,2014-04-18 10:36:00,Transfer,Cat,Male,0.019230769230769232,Domestic Shorthair,Brown Tabby,2014,4,False,False,False
A668822,,2013-12-10 11:51:00,Euthanasia,Cat,,0.4166666666666667,Domestic Shorthair,Black,2013,12,,False,False
A704078,,2015-06-01 13:46:00,Transfer,Cat,,0.010958904109589041,Domestic Shorthair,Blue Tabby,2015,6,,True,False
A677320,Charm,2014-08-30 12:22:00,Adoption,Dog,Female,6.0,Pit Bull,White,2014,8,True,True,False
A603485,P. Pistol,2014-08-06 18:28:00,Transfer,Dog,Female,3.0,Chihuahua Shorthair,Black,2014,8,True,True,False
A709376,Carmelo,2015-08-18 11:54:00,Return_to_owner,Dog,Male,1.0,Pit Bull,Brown,2015,8,True,True,False
A715058,Leo,2015-11-01 15:05:00,Return_to_owner,Dog,Male,1.0,Schipperke,Black,2015,11,True,False,False
A686699,,2014-08-29 18:54:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,8,True,False,False
A718501,Hank Cowdog,2016-02-18 18:08:00,Adoption,Dog,Male,1.0,Australian Cattle Dog,Black,2016,2,True,True,False
A713172,Boscoe,2015-12-21 15:00:00,Transfer,Dog,Male,6.0,Labrador Retriever,Black,2015,12,True,True,False
A667795,Blue,2013-12-16 19:17:00,Adoption,Dog,Male,0.75,Pit Bull,White,2013,12,True,True,False
A711947,Buckey,2015-09-15 17:10:00,Return_to_owner,Dog,Male,1.0,Siberian Husky,White,2015,9,True,True,False
A671432,Polly,2014-03-08 17:42:00,Adoption,Dog,Female,0.08333333333333333,Chihuahua Shorthair,Black,2014,3,True,True,False
A707813,,2015-07-19 09:00:00,Transfer,Cat,,2.0,Domestic Shorthair,Black,2015,7,,False,False
A667625,Margaret,2014-01-04 12:07:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Orange Tabby,2014,1,True,True,False
A677640,,2014-05-01 17:21:00,Adoption,Dog,Male,1.0,Yorkshire Terrier,Black,2014,5,True,True,False
A708877,Lisbeth,2015-10-09 12:45:00,Adoption,Dog,Female,0.16666666666666666,Catahoula,Blue Merle,2015,10,True,True,False
A681376,,2014-06-15 17:55:00,Transfer,Cat,Male,0.0027397260273972603,Domestic Shorthair,Black,2014,6,False,False,False
A711369,,2015-09-05 18:44:00,Transfer,Cat,,0.038461538461538464,Domestic Shorthair,Black,2015,9,,True,False
A698069,Ophelia,2015-03-20 11:03:00,Transfer,Cat,Female,6.0,Domestic Shorthair,Brown Tabby,2015,3,True,False,False
A720803,Poptart,2016-02-21 16:24:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Calico,2016,2,True,False,False
A704498,,2015-06-05 16:05:00,Transfer,Dog,Male,0.08333333333333333,Labrador Retriever,White,2015,6,False,True,False
A687725,Fern,2014-09-18 15:20:00,Transfer,Cat,Female,0.16666666666666666,Domestic Shorthair,Brown Tabby,2014,9,False,True,False
A674589,,2014-03-16 14:29:00,Transfer,Cat,Female,2.0,Domestic Shorthair,Tortie,2014,3,False,False,False
A687457,Leo,2014-09-05 11:19:00,Return_to_owner,Dog,Male,1.0,Yorkshire Terrier,Black,2014,9,True,False,False
A664217,,2013-10-01 16:11:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Orange Tabby,2013,10,False,True,False
A676890,Charlie,2014-05-28 11:22:00,Return_to_owner,Dog,Male,4.0,Labrador Retriever,Brown,2014,5,True,True,False
A655702,Izzy,2013-10-11 11:29:00,Transfer,Dog,Female,2.0,Labrador Retriever,Black,2013,10,True,False,False
A665309,Helio,2013-11-16 13:55:00,Transfer,Dog,Male,5.0,Australian Shepherd,White,2013,11,True,True,False
A703804,Beth,2015-08-26 17:33:00,Adoption,Cat,Female,0.25,Domestic Shorthair,Tortie,2015,8,True,False,False
A693269,Denver,2015-01-30 19:11:00,Adoption,Dog,Male,0.08333333333333333,Beagle,Brown,2015,1,True,True,False
A701599,Apollo,2015-05-02 11:27:00,Return_to_owner,Dog,Male,3.0,German Shepherd,Black,2015,5,True,True,False
A707912,Sandy,2015-07-23 16:39:00,Return_to_owner,Dog,Female,8.0,Chihuahua Longhair,Brown,2015,7,True,True,False
A688045,Hank,2014-09-20 15:01:00,Adoption,Dog,Male,2.0,Siberian Husky,Brown,2014,9,True,False,False
A690102,Marigold,2014-12-27 16:41:00,Adoption,Cat,Female,0.25,Domestic Shorthair,Brown Tabby,2014,12,True,False,False
A691859,,2014-11-11 09:54:00,Euthanasia,Cat,Female,2.0,Domestic Shorthair,Black,2014,11,False,True,False
A686128,Huey,2014-08-30 14:03:00,Adoption,Dog,Male,1.0,Pit Bull,Blue,2014,8,True,True,False
A667273,Jonathon,2013-11-20 19:11:00,Transfer,Cat,Male,2.0,Russian Blue,Blue,2013,11,False,False,False
A720853,Friday,2016-02-16 12:57:00,Return_to_owner,Dog,Female,10.0,Labrador Retriever,Black,2016,2,True,True,False
A678293,,2014-05-08 11:57:00,Euthanasia,Dog,Male,6.0,Beauceron,Black,2014,5,False,True,False
A705265,,2015-06-23 13:39:00,Transfer,Cat,Male,1.0,Domestic Shorthair,Cream Tabby,2015,6,True,False,False
A685602,,2014-08-10 09:00:00,Transfer,Cat,Male,0.3333333333333333,Domestic Shorthair,Brown Tabby,2014,8,False,True,False
A685816,,2014-08-13 14:08:00,Euthanasia,Cat,Female,4.0,Domestic Shorthair,Tortie,2014,8,True,False,False
A680002,Nala,2015-07-26 16:51:00,Return_to_owner,Dog,Female,1.0,Pit Bull,Brown,2015,7,True,True,False
A676590,Kelly,2014-06-28 13:55:00,Adoption,Cat,Male,2.0,Domestic Shorthair,Brown Tabby,2014,6,True,False,False
A709309,Noah,2015-10-03 12:28:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Orange,2015,10,True,False,False
A702410,Miley,2015-08-24 19:54:00,Adoption,Cat,Female,4.0,Domestic Shorthair,Orange Tabby,2015,8,True,False,False
A702574,Macie,2015-05-19 17:33:00,Adoption,Dog,Female,0.4166666666666667,Labrador Retriever,Brown,2015,5,True,True,False
A685616,Squirt,2014-08-09 18:53:00,Transfer,Dog,Female,0.08333333333333333,Chihuahua Shorthair,Brown,2014,8,False,False,False
A704864,Artie,2015-09-02 15:21:00,Euthanasia,Cat,Male,0.3333333333333333,Domestic Longhair,Black,2015,9,True,False,False
A694643,Freyja,2015-01-08 17:22:00,Return_to_owner,Dog,Female,4.0,German Shepherd,Black,2015,1,True,True,False
A699029,Shadow,2015-06-04 11:17:00,Return_to_owner,Dog,Female,3.0,German Shepherd,Black,2015,6,False,False,False
A675651,,2014-04-02 17:25:00,Transfer,Dog,Female,4.0,Chihuahua Shorthair,Brown Brindle,2014,4,False,False,False
A675605,Bartholomew,2014-04-12 17:54:00,Adoption,Dog,Male,1.0,American Staffordshire Terrier,Brown Brindle,2014,4,True,True,False
A675324,Alejo,2014-05-26 15:08:00,Return_to_owner,Dog,Male,1.0,Great Pyrenees,Cream,2014,5,True,True,False
A695396,Calvin,2015-01-19 18:29:00,Return_to_owner,Cat,Male,3.0,Domestic Shorthair,Brown Tabby,2015,1,True,True,False
A721087,Bernard,2016-02-21 11:30:00,Return_to_owner,Dog,Male,3.0,Norfolk Terrier,Brown,2016,2,True,True,False
A707523,,2015-07-18 12:16:00,Transfer,Dog,Male,1.0,Chihuahua Shorthair,Brown,2015,7,False,False,False
A671292,Silver,2014-03-23 18:33:00,Adoption,Cat,Female,2.0,Domestic Shorthair,Blue Tabby,2014,3,True,False,False
A717998,Gidget,2016-01-18 16:01:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Black,2016,1,False,False,False
A707773,,2015-07-17 15:49:00,Transfer,Dog,Female,3.0,Chihuahua Shorthair,White,2015,7,False,True,False
A703795,Trax,2015-05-31 08:41:00,Euthanasia,Cat,Male,14.0,Domestic Medium Hair,Brown Tabby,2015,5,True,True,False
A718086,,2015-12-27 17:27:00,Adoption,Cat,Male,0.5,Domestic Shorthair,Orange Tabby,2015,12,True,False,False
A678741,,2014-05-12 15:57:00,Transfer,Cat,Female,0.057692307692307696,Domestic Shorthair,Brown Tabby,2014,5,False,True,False
A712796,,2015-09-29 09:00:00,Transfer,Cat,Male,1.0,Domestic Shorthair,Orange Tabby,2015,9,False,False,False
A698398,Tuco,2015-03-18 17:26:00,Adoption,Dog,Male,2.0,Boxer,White,2015,3,True,True,False
A665606,Pavlov,2013-10-20 14:42:00,Return_to_owner,Dog,Male,6.0,Labrador Retriever,Brown,2013,10,True,True,False
A706458,Dartmouth,2015-07-18 19:20:00,Adoption,Cat,Male,0.25,Domestic Shorthair,Blue Tabby,2015,7,True,False,False
A672907,Gizzard,2014-02-18 15:19:00,Return_to_owner,Dog,Male,0.4166666666666667,Australian Cattle Dog,Red Merle,2014,2,True,True,False
A684259,Ruby,2014-07-22 09:00:00,Transfer,Cat,Female,1.0,Domestic Shorthair,Orange Tabby,2014,7,True,False,False
A666131,Loki,2013-12-09 18:22:00,Adoption,Cat,Male,0.16666666666666666,Domestic Shorthair,Chocolate Point,2013,12,True,False,False
A666706,Violet,2013-11-15 15:18:00,Transfer,Cat,Female,1.0,Russian Blue,Blue,2013,11,False,False,False
A703201,Wiggles,2015-05-25 16:15:00,Adoption,Dog,Female,0.75,Catahoula,White,2015,5,True,True,False
A687016,,2014-08-31 09:00:00,Transfer,Cat,Female,0.3333333333333333,Domestic Shorthair,Calico,2014,8,False,False,False
A709784,Max,2015-10-27 13:55:00,Transfer,Dog,Male,1.0,Miniature Pinscher,Black,2015,10,True,True,False
A683320,Smokie,2014-07-14 11:17:00,Transfer,Cat,Male,0.08333333333333333,Siamese,Blue Point,2014,7,True,False,False
A708737,Maverick,2015-12-29 13:38:00,Return_to_owner,Dog,Male,2.0,German Shepherd,Sable,2015,12,True,False,False
A695211,Angus,2015-01-19 13:58:00,Adoption,Dog,Male,0.3333333333333333,Labrador Retriever,Black,2015,1,True,False,False
A710043,,2015-08-16 16:33:00,Transfer,Cat,Female,0.057692307692307696,Domestic Shorthair,Orange Tabby,2015,8,False,False,False
A670205,Alice,2014-02-06 17:07:00,Adoption,Dog,Female,2.0,Pit Bull,Blue,2014,2,True,True,False
A711008,Harriett,2015-10-13 12:56:00,Transfer,Cat,Female,0.16666666666666666,Domestic Shorthair,Orange Tabby,2015,10,False,False,False
A688464,,2014-09-27 18:30:00,Adoption,Dog,Female,1.0,Australian Cattle Dog,Blue Merle,2014,9,True,False,False
A719666,Oliver,2016-01-31 00:00:00,Transfer,Dog,Male,0.5,Miniature Pinscher,Black,2016,1,True,True,False
A711410,,2015-09-07 14:49:00,Transfer,Cat,Male,0.038461538461538464,Domestic Shorthair,Black,2015,9,False,False,False
A678692,Kerra,2014-05-24 15:35:00,Return_to_owner,Dog,Female,1.0,Pit Bull,Tan,2014,5,True,True,False
A673933,Bacardi,2014-05-27 14:25:00,Adoption,Dog,Male,3.0,Canaan Dog,Brown,2014,5,True,False,False
A674579,,2014-04-15 12:01:00,Adoption,Cat,Male,0.16666666666666666,Domestic Longhair,Blue,2014,4,True,False,False
A695844,Dalton,2015-05-24 16:41:00,Adoption,Dog,Male,2.0,Pit Bull,Brown Brindle,2015,5,True,True,False
A710448,Rocco,2015-08-24 18:43:00,Return_to_owner,Dog,Male,0.5,Chihuahua Shorthair,Tan,2015,8,False,False,False
A671412,Katie,2014-02-02 12:16:00,Adoption,Dog,Female,2.0,Labrador Retriever,Black,2014,2,True,True,False
A664504,Matilda,2014-02-13 16:13:00,Return_to_owner,Dog,Female,0.8333333333333334,Pit Bull,White,2014,2,True,True,False
A682607,Ally,2014-08-01 19:11:00,Adoption,Dog,Female,0.08333333333333333,Labrador Retriever,Chocolate,2014,8,True,True,False
A719156,,2016-01-19 17:23:00,Adoption,Dog,Male,0.08333333333333333,German Shepherd,Black,2016,1,True,True,False
A678876,,2014-05-18 17:10:00,Adoption,Dog,Male,0.25,Rhod Ridgeback,Tan,2014,5,True,True,False
A717015,Ramses,2015-12-28 14:36:00,Transfer,Cat,Male,2.0,Domestic Shorthair,Orange Tabby,2015,12,True,True,False
A675251,,2014-03-26 15:54:00,Transfer,Cat,Female,1.0,Domestic Longhair,Brown Tabby,2014,3,False,True,False
A664462,Edgar,2013-10-07 13:06:00,Transfer,Dog,Male,0.3333333333333333,Leonberger,Brown,2013,10,False,True,False
A686210,Kya,2015-06-13 14:08:00,Adoption,Cat,Female,13.0,Pixiebob Shorthair,Brown Tabby,2015,6,True,False,False
A679174,Cali,2015-11-16 12:02:00,Adoption,Cat,Female,1.0,Domestic Shorthair,Tortie,2015,11,True,True,False
A683090,Jenny Tyson,2014-07-11 16:54:00,Adoption,Dog,Female,0.16666666666666666,Black Mouth Cur,Brown,2014,7,True,True,False
A714155,Drusilla,2015-12-13 17:57:00,Adoption,Dog,Female,3.0,Rottweiler,Black,2015,12,True,True,False
A532505,Anne Bonnie,2013-11-20 15:40:00,Return_to_owner,Cat,Female,6.0,Domestic Shorthair,Brown Tabby,2013,11,True,False,False
A704300,Sasha,2015-06-14 19:16:00,Adoption,Dog,Female,8.0,Siberian Husky,White,2015,6,True,False,False
A674345,Romeo,2014-03-16 16:13:00,Return_to_owner,Dog,Male,1.0,Chihuahua Shorthair,Black,2014,3,True,False,False
A717013,Izzy,2015-12-05 16:04:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Black,2015,12,False,False,False
A720443,Sleepy,2016-02-13 18:27:00,Adoption,Dog,Male,0.16666666666666666,Pointer,Black,2016,2,True,True,False
A683210,X,2014-07-18 13:00:00,Transfer,Cat,Female,6.0,Domestic Shorthair,Tortie,2014,7,True,True,False
A709441,Norah Jones,2015-09-05 16:01:00,Adoption,Cat,Female,1.0,Domestic Shorthair,Brown Tabby,2015,9,True,False,False
A699939,Charlie,2015-04-29 17:57:00,Adoption,Cat,Male,6.0,Domestic Shorthair,Orange Tabby,2015,4,True,False,False
A669444,Archie,2013-12-21 17:19:00,Return_to_owner,Dog,Male,2.0,Australian Cattle Dog,Black,2013,12,True,True,False
A720577,,2016-02-16 17:43:00,Adoption,Dog,Female,0.16666666666666666,Chihuahua Longhair,Tan,2016,2,True,False,False
A678751,Panther,2014-05-30 17:00:00,Transfer,Cat,Female,0.08333333333333333,Domestic Medium Hair,Black,2014,5,False,False,False
A715067,Yayo,2015-11-02 14:03:00,Return_to_owner,Dog,Male,0.5,Pit Bull,Black,2015,11,False,True,False
A631348,Cornelius,2014-04-02 16:23:00,Adoption,Dog,Male,5.0,American Eskimo,White,2014,4,True,False,False
A710307,Leona,2015-09-07 16:13:00,Adoption,Dog,Female,9.0,Leonberger,Red,2015,9,True,True,False
A712843,,2015-09-29 00:00:00,Died,Dog,Male,1.0,Pit Bull,Tan,2015,9,False,True,False
A670678,Cowboy,2014-01-17 13:39:00,Adoption,Dog,Male,2.0,Australian Shepherd,Blue Merle,2014,1,True,False,False
A708370,Estrella,2015-07-26 18:02:00,Return_to_owner,Dog,Female,4.0,Toy Poodle,Buff,2015,7,True,False,False
A661104,Baby,2013-11-02 19:11:00,Adoption,Dog,Female,8.0,Pit Bull,Blue,2013,11,False,True,False
A718313,Asner,2016-01-04 13:52:00,Return_to_owner,Dog,Male,5.0,Rottweiler,Black,2016,1,True,True,False
A669974,Alvin,2014-01-05 17:34:00,Adoption,Dog,Male,2.0,Labrador Retriever,Black,2014,1,True,False,False
A679126,,2014-05-16 18:38:00,Transfer,Cat,Female,0.057692307692307696,Domestic Shorthair,Black,2014,5,False,True,False
A683139,Bobby,2014-07-12 11:44:00,Transfer,Cat,Male,0.08333333333333333,Domestic Shorthair,Orange Tabby,2014,7,False,False,False
A704595,Rory,2015-06-12 14:05:00,Transfer,Dog,Male,1.0,Chihuahua Shorthair,Tan,2015,6,True,True,False
A686737,Zeke,2014-09-19 15:01:00,Adoption,Dog,Male,0.4166666666666667,Catahoula,Brown,2014,9,True,True,False
A696478,Max,2015-02-05 16:36:00,Euthanasia,Dog,Male,1.0,German Shepherd,Black,2015,2,False,True,False
A690229,Tula,2014-10-17 18:02:00,Return_to_owner,Dog,Female,2.0,Rottweiler,Black,2014,10,True,True,False
A706106,,2015-06-24 17:50:00,Euthanasia,Cat,Female,2.0,Domestic Shorthair,Calico,2015,6,False,False,False
A710873,,2015-08-31 12:05:00,Euthanasia,Cat,Female,0.08333333333333333,Domestic Medium Hair,Brown Tabby,2015,8,False,True,False
A695978,Peter Pan,2015-02-04 16:17:00,Transfer,Dog,Male,7.0,Chihuahua Shorthair,Black,2015,2,False,True,False
A684756,,2014-08-05 11:48:00,Transfer,Dog,Female,7.0,Shih Tzu,Black,2014,8,True,True,False
A667130,Harley,2013-12-10 16:54:00,Adoption,Cat,Male,0.5,Domestic Shorthair,Brown Tabby,2013,12,True,False,False
A691152,Lydia,2014-12-09 10:05:00,Adoption,Cat,Female,0.16666666666666666,Domestic Shorthair,Blue Tabby,2014,12,True,True,False
A667846,Gigi,2013-12-07 18:00:00,Transfer,Dog,Female,1.0,Pit Bull,Brown,2013,12,False,True,False
A705818,Cher,2015-07-02 00:00:00,Transfer,Cat,Female,0.16666666666666666,Domestic Longhair,Blue Tabby,2015,7,True,False,False
A713937,Fisher,2016-02-09 08:00:00,Died,Dog,Male,3.0,Staffordshire,Black,2016,2,True,True,False
A688599,,2014-09-21 13:21:00,Transfer,Cat,Female,0.057692307692307696,Domestic Shorthair,Tortie,2014,9,False,False,False
A701149,,2015-06-25 10:27:00,Adoption,Dog,Male,0.16666666666666666,Dachshund,White,2015,6,True,False,False
A668348,,2013-12-03 14:38:00,Transfer,Dog,Male,0.08333333333333333,Australian Shepherd,Black,2013,12,False,True,False
A682740,,2014-07-02 14:14:00,Transfer,Cat,Female,0.010958904109589041,Domestic Shorthair,Brown Tabby,2014,7,False,False,False
A646733,Achilles,2014-04-19 18:40:00,Adoption,Dog,Male,2.0,Pit Bull,Blue,2014,4,True,True,False
A710178,Louis,2015-09-18 13:25:00,Transfer,Cat,Male,0.3333333333333333,Domestic Shorthair,Black,2015,9,True,False,False
A703254,Hudson,2015-06-25 16:54:00,Adoption,Cat,Male,6.0,Domestic Shorthair,Black,2015,6,True,True,False
A678090,Clementine,2014-06-04 15:09:00,Adoption,Cat,Female,0.08333333333333333,Domestic Shorthair,Orange Tabby,2014,6,False,False,False
